OrderID,CustomerLocation,Warehouse,OrderDate,DispatchDate,DeliveryDate,Distance_km,ModeOfTransport,ProductType,Quantity,Status
10736,Kolkata,Lucknow_WH,2025-05-01,2025-05-15,2025-06-06,480,Ship,Pharma,26,In Transit
10737,Bangalore,Chennai_WH,2025-05-09,2025-05-13,2025-05-14,2123,Train,Toys,194,Pending
10738,Chennai,Lucknow_WH,2025-04-29,2025-04-30,2025-06-01,1927,Air,Apparel,276,Cancelled
10739,Ahmedabad,Bangalore_WH,2025-04-17,2025-05-05,2025-06-02,1332,Truck,Pharma,238,In Transit
10740,Pune,Pune_WH,2025-04-12,2025-05-08,2025-05-21,1738,Bike,Books,181,Pending
10741,Delhi,Bangalore_WH,2025-05-04,2025-05-08,2025-05-24,2097,Ship,Pharma,339,In Transit
10742,Mumbai,Hyderabad_WH,2025-04-27,2025-05-12,2025-05-27,2149,Air,Toys,361,Delivered
10743,Pune,Jaipur_WH,2025-05-06,2025-05-15,2025-05-28,901,Train,Furniture,447,Cancelled
10744,Chennai,Delhi_WH,2025-05-05,2025-05-10,2025-05-30,1232,Ship,Groceries,488,Cancelled
10745,Mumbai,Pune_WH,2025-04-22,2025-05-01,2025-05-24,2139,Truck,Machinery,102,In Transit
10746,Chennai,Hyderabad_WH,2025-04-26,2025-05-02,2025-05-28,1905,Ship,Electronics,79,Delivered
10747,Ahmedabad,Lucknow_WH,2025-04-28,2025-05-16,2025-05-28,380,Ship,Groceries,61,In Transit
10748,Bangalore,Jaipur_WH,2025-04-14,2025-05-09,2025-06-02,1566,Bike,Furniture,330,Pending
10749,Chennai,Delhi_WH,2025-04-26,2025-04-29,2025-06-08,1091,Air,Electronics,124,Pending
10750,Chennai,Hyderabad_WH,2025-04-10,2025-05-07,2025-06-05,1669,Air,Apparel,68,Delivered
10751,Lucknow,Pune_WH,2025-04-30,2025-05-18,2025-05-29,1971,Train,Pharma,22,Cancelled
10752,Chennai,Pune_WH,2025-05-02,2025-05-08,2025-05-13,1642,Ship,Books,210,Cancelled
10753,Hyderabad,Hyderabad_WH,2025-04-21,2025-05-08,2025-05-21,811,Bike,Groceries,354,Delivered
10754,Ahmedabad,Ahmedabad_WH,2025-04-24,2025-05-10,2025-06-07,489,Train,Electronics,157,Delivered
10755,Hyderabad,Chennai_WH,2025-04-15,2025-05-15,2025-05-19,2051,Bike,Groceries,115,Pending
10756,Lucknow,Chennai_WH,2025-04-20,2025-05-02,2025-05-03,1967,Train,Machinery,288,Cancelled
10757,Bangalore,Hyderabad_WH,2025-04-27,2025-05-05,2025-05-26,432,Air,Apparel,274,Cancelled
10758,Delhi,Ahmedabad_WH,2025-05-01,2025-05-07,2025-06-08,308,Bike,Machinery,374,Cancelled
10759,Lucknow,Hyderabad_WH,2025-05-09,2025-05-10,2025-05-10,1482,Ship,Books,364,Delivered
10760,Mumbai,Delhi_WH,2025-05-01,2025-05-03,2025-05-30,1653,Air,Apparel,7,In Transit
10761,Hyderabad,Hyderabad_WH,2025-04-21,2025-05-17,2025-05-27,409,Air,Toys,310,Cancelled
10762,Delhi,Pune_WH,2025-05-07,2025-05-11,2025-05-30,188,Ship,Apparel,46,Delivered
10763,Delhi,Mumbai_WH,2025-05-07,2025-05-08,2025-05-14,63,Train,Furniture,206,Cancelled
10764,Ahmedabad,Pune_WH,2025-04-18,2025-05-12,2025-06-06,368,Ship,Electronics,6,Cancelled
10765,Jaipur,Jaipur_WH,2025-04-18,2025-04-25,2025-06-05,1847,Train,Groceries,110,Delivered
10766,Delhi,Chennai_WH,2025-05-03,2025-05-10,2025-05-22,385,Train,Machinery,186,In Transit
10767,Delhi,Kolkata_WH,2025-04-26,2025-05-12,2025-06-02,459,Train,Electronics,348,In Transit
10768,Hyderabad,Kolkata_WH,2025-04-22,2025-05-13,2025-05-18,1966,Ship,Groceries,49,Pending
10769,Delhi,Pune_WH,2025-05-06,2025-05-13,2025-06-08,1463,Train,Books,178,Delivered
10770,Kolkata,Ahmedabad_WH,2025-04-20,2025-04-24,2025-05-13,1110,Truck,Toys,316,In Transit
10771,Chennai,Kolkata_WH,2025-04-15,2025-04-18,2025-05-30,1184,Train,Books,76,Delivered
10772,Jaipur,Lucknow_WH,2025-04-28,2025-05-07,2025-05-19,1343,Air,Books,324,Cancelled
10773,Delhi,Ahmedabad_WH,2025-05-08,2025-05-18,2025-05-21,47,Ship,Toys,205,Cancelled
10774,Mumbai,Jaipur_WH,2025-05-02,2025-05-05,2025-05-30,813,Air,Furniture,288,Delivered
10775,Bangalore,Chennai_WH,2025-04-12,2025-05-19,2025-06-02,1921,Train,Apparel,80,Delivered
10776,Pune,Jaipur_WH,2025-04-10,2025-04-13,2025-05-04,309,Ship,Books,415,Pending
10777,Kolkata,Jaipur_WH,2025-05-07,2025-05-08,2025-05-21,329,Bike,Groceries,376,Cancelled
10778,Kolkata,Chennai_WH,2025-04-12,2025-05-12,2025-05-30,574,Bike,Pharma,351,In Transit
10779,Pune,Chennai_WH,2025-04-28,2025-04-30,2025-05-17,2266,Ship,Pharma,122,Delivered
10780,Kolkata,Hyderabad_WH,2025-04-13,2025-05-08,2025-06-03,2486,Bike,Books,443,Pending
10781,Lucknow,Jaipur_WH,2025-05-01,2025-05-13,2025-05-27,76,Air,Groceries,184,Cancelled
10782,Kolkata,Mumbai_WH,2025-05-09,2025-05-14,2025-05-30,470,Truck,Groceries,389,Cancelled
10783,Kolkata,Jaipur_WH,2025-05-08,2025-05-18,2025-05-21,784,Train,Apparel,191,Delivered
10784,Mumbai,Lucknow_WH,2025-04-25,2025-05-10,2025-05-24,2223,Train,Furniture,273,Delivered
10785,Mumbai,Pune_WH,2025-04-30,2025-05-10,2025-05-18,2208,Truck,Groceries,406,Delivered
10786,Ahmedabad,Bangalore_WH,2025-04-11,2025-04-22,2025-04-29,441,Air,Groceries,471,Delivered
10787,Kolkata,Bangalore_WH,2025-05-03,2025-05-05,2025-06-06,2252,Air,Groceries,446,Cancelled
10788,Jaipur,Mumbai_WH,2025-04-29,2025-05-02,2025-05-02,1621,Bike,Pharma,61,Pending
10789,Chennai,Jaipur_WH,2025-04-23,2025-05-12,2025-05-17,265,Train,Pharma,138,Cancelled
10790,Bangalore,Bangalore_WH,2025-04-13,2025-04-28,2025-04-28,265,Bike,Toys,358,In Transit
10791,Ahmedabad,Lucknow_WH,2025-04-18,2025-04-22,2025-05-05,2349,Train,Apparel,439,In Transit
10792,Chennai,Chennai_WH,2025-05-03,2025-05-08,2025-06-03,1059,Ship,Furniture,458,Cancelled
10793,Ahmedabad,Ahmedabad_WH,2025-04-18,2025-05-10,2025-05-28,155,Train,Books,62,In Transit
10794,Kolkata,Jaipur_WH,2025-05-04,2025-05-09,2025-05-11,75,Bike,Electronics,439,Pending
10795,Pune,Kolkata_WH,2025-04-14,2025-05-05,2025-06-01,84,Truck,Electronics,203,Pending
10796,Jaipur,Jaipur_WH,2025-05-04,2025-05-12,2025-06-02,1432,Air,Groceries,334,Pending
10797,Lucknow,Jaipur_WH,2025-04-25,2025-04-28,2025-06-07,1724,Air,Pharma,489,In Transit
10798,Bangalore,Bangalore_WH,2025-04-30,2025-05-18,2025-06-07,713,Bike,Machinery,246,In Transit
10799,Delhi,Ahmedabad_WH,2025-04-14,2025-05-05,2025-05-25,1571,Train,Toys,445,Pending
10800,Mumbai,Lucknow_WH,2025-05-07,2025-05-19,2025-05-30,1764,Ship,Machinery,289,Delivered
10801,Mumbai,Lucknow_WH,2025-04-24,2025-04-30,2025-05-26,1711,Train,Furniture,355,Cancelled
10802,Mumbai,Hyderabad_WH,2025-04-19,2025-05-09,2025-06-03,1596,Ship,Machinery,177,In Transit
10803,Lucknow,Delhi_WH,2025-04-16,2025-05-19,2025-06-06,1738,Train,Books,142,In Transit
10804,Hyderabad,Jaipur_WH,2025-04-15,2025-05-03,2025-05-20,1073,Truck,Furniture,312,Pending
10805,Chennai,Jaipur_WH,2025-04-13,2025-04-20,2025-05-22,232,Bike,Toys,198,Delivered
10806,Pune,Jaipur_WH,2025-04-17,2025-05-14,2025-06-02,1056,Train,Apparel,28,Pending
10807,Hyderabad,Chennai_WH,2025-04-23,2025-05-09,2025-05-18,621,Bike,Groceries,316,Delivered
10808,Delhi,Delhi_WH,2025-04-14,2025-05-13,2025-05-18,770,Bike,Furniture,419,Cancelled
10809,Mumbai,Mumbai_WH,2025-05-01,2025-05-05,2025-05-05,221,Bike,Furniture,265,In Transit
10810,Pune,Jaipur_WH,2025-04-19,2025-05-04,2025-05-08,1177,Truck,Apparel,290,In Transit
10811,Lucknow,Ahmedabad_WH,2025-04-16,2025-05-12,2025-05-13,241,Train,Books,50,Cancelled
10812,Bangalore,Ahmedabad_WH,2025-05-04,2025-05-07,2025-06-06,2424,Bike,Groceries,19,In Transit
10813,Hyderabad,Bangalore_WH,2025-05-09,2025-05-18,2025-05-26,430,Air,Apparel,216,Delivered
10814,Hyderabad,Bangalore_WH,2025-04-11,2025-04-22,2025-04-28,903,Bike,Groceries,395,Delivered
10815,Hyderabad,Mumbai_WH,2025-05-04,2025-05-18,2025-06-07,1526,Ship,Apparel,55,In Transit
10816,Jaipur,Mumbai_WH,2025-04-22,2025-05-19,2025-05-29,1086,Train,Toys,303,Delivered
10817,Jaipur,Pune_WH,2025-05-05,2025-05-19,2025-05-29,515,Truck,Pharma,374,Cancelled
10818,Delhi,Lucknow_WH,2025-04-28,2025-05-17,2025-05-27,1368,Train,Groceries,289,In Transit
10819,Chennai,Pune_WH,2025-04-24,2025-05-18,2025-05-26,91,Train,Toys,281,Delivered
10820,Mumbai,Pune_WH,2025-04-27,2025-05-12,2025-06-02,1753,Air,Machinery,469,Delivered
10821,Ahmedabad,Bangalore_WH,2025-04-21,2025-05-03,2025-06-01,1663,Train,Books,206,Pending
10822,Ahmedabad,Lucknow_WH,2025-04-17,2025-04-21,2025-05-28,1357,Air,Toys,499,Delivered
10823,Lucknow,Ahmedabad_WH,2025-04-29,2025-05-17,2025-06-04,785,Train,Apparel,220,Delivered
10824,Delhi,Delhi_WH,2025-04-19,2025-05-01,2025-05-04,454,Train,Machinery,376,Delivered
10825,Bangalore,Kolkata_WH,2025-04-20,2025-05-03,2025-05-30,1407,Train,Toys,454,In Transit
10826,Delhi,Delhi_WH,2025-04-12,2025-05-19,2025-06-06,2244,Ship,Books,247,In Transit
10827,Pune,Kolkata_WH,2025-04-30,2025-05-10,2025-05-17,176,Bike,Pharma,334,Cancelled
10828,Lucknow,Bangalore_WH,2025-04-19,2025-05-14,2025-05-30,2352,Bike,Electronics,222,Pending
10829,Chennai,Mumbai_WH,2025-05-06,2025-05-14,2025-05-28,2230,Truck,Groceries,229,In Transit
10830,Lucknow,Delhi_WH,2025-05-02,2025-05-11,2025-05-15,373,Ship,Toys,346,Pending
10831,Chennai,Pune_WH,2025-04-24,2025-05-16,2025-05-19,1198,Ship,Books,233,Pending
10832,Bangalore,Bangalore_WH,2025-04-14,2025-05-14,2025-05-24,909,Ship,Groceries,161,In Transit
10833,Hyderabad,Delhi_WH,2025-04-29,2025-05-10,2025-05-18,1669,Truck,Pharma,27,Cancelled
10834,Bangalore,Chennai_WH,2025-04-13,2025-04-23,2025-05-21,208,Air,Machinery,229,In Transit
10835,Kolkata,Delhi_WH,2025-05-02,2025-05-14,2025-05-24,284,Ship,Pharma,315,Delivered
10836,Hyderabad,Ahmedabad_WH,2025-04-12,2025-05-15,2025-05-29,276,Air,Books,72,Delivered
10837,Hyderabad,Bangalore_WH,2025-04-15,2025-04-28,2025-04-30,1319,Train,Toys,86,In Transit
10838,Delhi,Ahmedabad_WH,2025-05-07,2025-05-15,2025-05-24,429,Truck,Furniture,297,Cancelled
10839,Delhi,Pune_WH,2025-04-20,2025-05-03,2025-05-26,1398,Bike,Electronics,67,Delivered
10840,Kolkata,Bangalore_WH,2025-04-23,2025-05-12,2025-06-06,1997,Bike,Machinery,347,Delivered
10841,Bangalore,Jaipur_WH,2025-05-05,2025-05-12,2025-06-02,1949,Train,Apparel,423,In Transit
10842,Pune,Pune_WH,2025-04-18,2025-05-04,2025-05-26,2034,Ship,Apparel,462,Pending
10843,Ahmedabad,Hyderabad_WH,2025-05-09,2025-05-19,2025-06-06,1569,Train,Groceries,303,Cancelled
10844,Delhi,Bangalore_WH,2025-04-23,2025-05-03,2025-06-01,2017,Air,Electronics,473,Cancelled
10845,Hyderabad,Delhi_WH,2025-04-15,2025-04-15,2025-05-10,2274,Ship,Apparel,21,Pending
10846,Chennai,Bangalore_WH,2025-05-04,2025-05-17,2025-05-17,515,Air,Machinery,164,Cancelled
10847,Hyderabad,Bangalore_WH,2025-04-26,2025-05-12,2025-05-31,1626,Ship,Machinery,300,Pending
10848,Bangalore,Hyderabad_WH,2025-04-28,2025-05-13,2025-05-15,1765,Air,Electronics,267,In Transit
10849,Pune,Jaipur_WH,2025-04-21,2025-05-19,2025-05-25,2244,Truck,Groceries,357,In Transit
10850,Lucknow,Kolkata_WH,2025-04-10,2025-05-12,2025-05-25,2389,Ship,Toys,376,In Transit
10851,Ahmedabad,Jaipur_WH,2025-05-01,2025-05-03,2025-05-23,1033,Truck,Apparel,174,Pending
10852,Kolkata,Kolkata_WH,2025-04-30,2025-05-03,2025-06-08,178,Ship,Groceries,433,Pending
10853,Chennai,Hyderabad_WH,2025-04-11,2025-04-22,2025-05-25,1556,Truck,Pharma,401,Pending
10854,Ahmedabad,Hyderabad_WH,2025-04-15,2025-05-06,2025-05-28,2424,Air,Machinery,201,Cancelled
10855,Delhi,Chennai_WH,2025-05-06,2025-05-11,2025-05-12,284,Train,Machinery,211,Pending
10856,Kolkata,Hyderabad_WH,2025-04-17,2025-05-11,2025-05-12,2035,Ship,Groceries,484,Delivered
10857,Ahmedabad,Mumbai_WH,2025-05-04,2025-05-05,2025-05-25,1276,Train,Furniture,352,In Transit
10858,Mumbai,Delhi_WH,2025-04-27,2025-05-16,2025-05-16,1495,Truck,Books,152,Delivered
10859,Delhi,Ahmedabad_WH,2025-04-23,2025-05-03,2025-05-17,1318,Bike,Toys,46,Pending
10860,Chennai,Kolkata_WH,2025-05-01,2025-05-06,2025-05-27,1994,Train,Toys,413,Pending
10861,Pune,Ahmedabad_WH,2025-05-01,2025-05-18,2025-06-03,2193,Truck,Apparel,185,Cancelled
10862,Ahmedabad,Delhi_WH,2025-04-12,2025-04-28,2025-05-07,1490,Air,Furniture,429,Cancelled
10863,Chennai,Pune_WH,2025-04-14,2025-05-18,2025-06-07,2325,Train,Pharma,300,Delivered
10864,Kolkata,Delhi_WH,2025-05-07,2025-05-09,2025-05-13,883,Truck,Books,304,Cancelled
10865,Pune,Ahmedabad_WH,2025-04-10,2025-05-11,2025-05-28,1623,Truck,Furniture,467,Pending
10866,Bangalore,Bangalore_WH,2025-04-20,2025-04-20,2025-04-22,58,Train,Apparel,212,Pending
10867,Bangalore,Pune_WH,2025-05-05,2025-05-10,2025-06-01,1282,Bike,Electronics,302,Pending
10868,Chennai,Chennai_WH,2025-04-30,2025-05-02,2025-05-10,1688,Truck,Electronics,151,Cancelled
10869,Delhi,Lucknow_WH,2025-04-10,2025-04-12,2025-06-07,1147,Train,Groceries,84,Cancelled
10870,Bangalore,Kolkata_WH,2025-04-18,2025-05-10,2025-05-23,1555,Air,Groceries,142,Cancelled
10871,Bangalore,Lucknow_WH,2025-04-29,2025-05-10,2025-05-22,146,Ship,Books,397,Cancelled
10872,Chennai,Chennai_WH,2025-04-10,2025-05-02,2025-05-08,1958,Air,Apparel,246,Pending
10873,Chennai,Lucknow_WH,2025-04-19,2025-04-28,2025-05-09,2066,Truck,Furniture,472,Cancelled
10874,Jaipur,Pune_WH,2025-04-24,2025-05-07,2025-05-14,885,Train,Furniture,296,Delivered
10875,Mumbai,Chennai_WH,2025-05-02,2025-05-07,2025-05-13,1528,Air,Furniture,50,Cancelled
10876,Jaipur,Bangalore_WH,2025-04-12,2025-04-29,2025-05-20,574,Train,Machinery,262,Pending
10877,Jaipur,Lucknow_WH,2025-05-01,2025-05-02,2025-05-09,912,Truck,Electronics,403,Pending
10878,Jaipur,Chennai_WH,2025-05-09,2025-05-16,2025-05-27,1133,Truck,Groceries,419,Delivered
10879,Pune,Chennai_WH,2025-05-06,2025-05-09,2025-06-06,765,Ship,Toys,29,Delivered
10880,Bangalore,Lucknow_WH,2025-04-16,2025-04-29,2025-05-17,198,Truck,Groceries,242,Delivered
10881,Pune,Pune_WH,2025-04-10,2025-05-17,2025-05-30,1137,Bike,Toys,125,In Transit
10882,Mumbai,Jaipur_WH,2025-04-15,2025-05-11,2025-05-11,291,Train,Toys,144,Delivered
10883,Lucknow,Lucknow_WH,2025-04-25,2025-05-03,2025-05-23,317,Ship,Apparel,287,In Transit
10884,Pune,Lucknow_WH,2025-05-09,2025-05-10,2025-05-24,40,Ship,Pharma,44,Cancelled
10885,Mumbai,Pune_WH,2025-05-07,2025-05-07,2025-05-26,94,Train,Toys,492,Delivered
10886,Jaipur,Kolkata_WH,2025-05-08,2025-05-19,2025-05-20,1825,Ship,Pharma,159,Pending
10887,Chennai,Delhi_WH,2025-05-08,2025-05-18,2025-06-05,1178,Bike,Furniture,2,In Transit
10888,Kolkata,Ahmedabad_WH,2025-05-06,2025-05-16,2025-05-25,1068,Ship,Furniture,303,Cancelled
10889,Lucknow,Kolkata_WH,2025-05-03,2025-05-18,2025-05-27,1369,Ship,Apparel,285,Delivered
10890,Ahmedabad,Chennai_WH,2025-04-12,2025-05-07,2025-06-06,1529,Truck,Books,177,In Transit
10891,Delhi,Kolkata_WH,2025-04-10,2025-04-23,2025-06-05,1661,Ship,Pharma,39,Pending
10892,Lucknow,Ahmedabad_WH,2025-04-27,2025-05-16,2025-05-27,1289,Bike,Furniture,442,Cancelled
10893,Ahmedabad,Kolkata_WH,2025-04-12,2025-05-14,2025-05-17,1948,Truck,Toys,104,Cancelled
10894,Lucknow,Pune_WH,2025-04-22,2025-04-26,2025-05-19,1223,Ship,Furniture,182,Pending
10895,Ahmedabad,Bangalore_WH,2025-04-26,2025-05-08,2025-05-11,1842,Train,Pharma,192,Cancelled
10896,Kolkata,Chennai_WH,2025-05-08,2025-05-09,2025-05-17,1712,Bike,Groceries,94,Cancelled
10897,Mumbai,Pune_WH,2025-05-05,2025-05-19,2025-06-08,1796,Train,Machinery,272,Pending
10898,Lucknow,Hyderabad_WH,2025-04-13,2025-05-17,2025-05-22,585,Air,Pharma,36,Cancelled
10899,Ahmedabad,Delhi_WH,2025-04-12,2025-04-27,2025-05-23,2417,Train,Apparel,255,Pending
10900,Ahmedabad,Ahmedabad_WH,2025-05-02,2025-05-02,2025-05-15,1368,Bike,Apparel,344,Pending
10901,Lucknow,Chennai_WH,2025-04-18,2025-04-21,2025-04-26,2294,Bike,Electronics,297,Delivered
10902,Hyderabad,Delhi_WH,2025-04-22,2025-05-01,2025-05-23,1049,Air,Books,388,Delivered
10903,Delhi,Jaipur_WH,2025-04-30,2025-05-03,2025-06-01,2030,Bike,Toys,174,In Transit
10904,Chennai,Jaipur_WH,2025-04-18,2025-05-10,2025-05-15,1479,Truck,Groceries,334,In Transit
10905,Jaipur,Jaipur_WH,2025-05-06,2025-05-07,2025-05-10,2391,Air,Pharma,343,In Transit
10906,Lucknow,Jaipur_WH,2025-04-21,2025-05-19,2025-05-25,618,Air,Electronics,54,In Transit
10907,Lucknow,Kolkata_WH,2025-04-26,2025-04-26,2025-05-18,1056,Train,Electronics,376,Delivered
10908,Pune,Kolkata_WH,2025-04-25,2025-04-28,2025-05-15,835,Air,Furniture,475,Cancelled
10909,Bangalore,Pune_WH,2025-04-15,2025-04-30,2025-05-26,1209,Truck,Furniture,79,Delivered
10910,Chennai,Lucknow_WH,2025-05-01,2025-05-12,2025-05-20,473,Truck,Furniture,479,Delivered
10911,Delhi,Lucknow_WH,2025-04-23,2025-05-14,2025-05-29,243,Ship,Toys,393,In Transit
10912,Delhi,Lucknow_WH,2025-04-15,2025-05-05,2025-05-21,2362,Bike,Toys,106,Cancelled
10913,Chennai,Hyderabad_WH,2025-04-11,2025-04-15,2025-05-31,44,Air,Groceries,414,In Transit
10914,Kolkata,Bangalore_WH,2025-04-22,2025-05-09,2025-06-07,1828,Train,Toys,46,Cancelled
10915,Ahmedabad,Delhi_WH,2025-04-26,2025-05-09,2025-05-09,218,Truck,Groceries,297,In Transit
10916,Ahmedabad,Delhi_WH,2025-04-19,2025-04-28,2025-05-16,625,Truck,Apparel,116,Pending
10917,Delhi,Chennai_WH,2025-05-08,2025-05-09,2025-06-06,2361,Train,Electronics,399,Pending
10918,Lucknow,Mumbai_WH,2025-04-12,2025-04-25,2025-06-07,2307,Truck,Toys,153,In Transit
10919,Ahmedabad,Lucknow_WH,2025-04-23,2025-04-27,2025-04-30,1790,Ship,Machinery,106,Pending
10920,Mumbai,Bangalore_WH,2025-04-26,2025-04-28,2025-05-19,1759,Air,Machinery,84,In Transit
10921,Kolkata,Pune_WH,2025-04-23,2025-04-26,2025-05-26,1260,Bike,Apparel,418,Cancelled
10922,Ahmedabad,Jaipur_WH,2025-04-29,2025-05-05,2025-05-28,1696,Ship,Electronics,314,Cancelled
10923,Bangalore,Jaipur_WH,2025-05-07,2025-05-09,2025-06-02,1545,Bike,Apparel,183,In Transit
10924,Lucknow,Chennai_WH,2025-05-07,2025-05-09,2025-05-22,1607,Truck,Apparel,331,Cancelled
10925,Mumbai,Mumbai_WH,2025-04-27,2025-05-19,2025-06-02,1893,Bike,Electronics,151,Delivered
10926,Ahmedabad,Hyderabad_WH,2025-04-23,2025-04-26,2025-04-28,1795,Air,Electronics,409,Pending
10927,Mumbai,Jaipur_WH,2025-05-08,2025-05-09,2025-05-29,2186,Train,Apparel,8,Cancelled
10928,Bangalore,Bangalore_WH,2025-04-24,2025-04-29,2025-05-21,1496,Train,Pharma,226,In Transit
10929,Kolkata,Kolkata_WH,2025-04-19,2025-05-07,2025-05-18,1459,Ship,Pharma,339,Pending
10930,Jaipur,Hyderabad_WH,2025-04-23,2025-05-13,2025-05-29,987,Truck,Books,473,Delivered
10931,Delhi,Pune_WH,2025-04-10,2025-04-13,2025-04-18,79,Bike,Pharma,157,Delivered
10932,Pune,Lucknow_WH,2025-05-03,2025-05-15,2025-05-16,1147,Train,Books,469,In Transit
10933,Delhi,Pune_WH,2025-04-20,2025-04-23,2025-06-08,443,Train,Groceries,13,In Transit
10934,Lucknow,Ahmedabad_WH,2025-05-04,2025-05-17,2025-06-08,424,Train,Machinery,84,Delivered
10935,Mumbai,Jaipur_WH,2025-05-02,2025-05-05,2025-06-07,464,Air,Apparel,464,In Transit
10936,Pune,Mumbai_WH,2025-04-25,2025-05-08,2025-05-10,1521,Ship,Electronics,196,Delivered
10937,Mumbai,Kolkata_WH,2025-04-20,2025-04-21,2025-04-26,958,Truck,Furniture,457,Cancelled
10938,Ahmedabad,Kolkata_WH,2025-04-22,2025-05-07,2025-05-13,2416,Bike,Machinery,9,Pending
10939,Pune,Delhi_WH,2025-04-17,2025-04-21,2025-05-10,1464,Truck,Books,95,Delivered
10940,Jaipur,Jaipur_WH,2025-04-23,2025-04-30,2025-06-07,2255,Truck,Books,146,Delivered
10941,Lucknow,Delhi_WH,2025-05-03,2025-05-14,2025-05-23,1301,Bike,Pharma,488,Pending
10942,Pune,Hyderabad_WH,2025-04-15,2025-05-19,2025-05-22,2220,Train,Groceries,293,Cancelled
10943,Jaipur,Pune_WH,2025-04-20,2025-05-01,2025-05-09,2463,Truck,Pharma,183,Delivered
10944,Mumbai,Kolkata_WH,2025-04-20,2025-05-16,2025-05-29,2378,Air,Apparel,254,Cancelled
10945,Hyderabad,Jaipur_WH,2025-04-29,2025-05-05,2025-05-09,132,Air,Machinery,257,Delivered
10946,Pune,Chennai_WH,2025-04-29,2025-04-29,2025-05-06,114,Ship,Apparel,430,Pending
10947,Chennai,Bangalore_WH,2025-04-13,2025-05-19,2025-06-05,1273,Air,Furniture,464,Delivered
10948,Pune,Pune_WH,2025-04-11,2025-04-30,2025-05-27,747,Truck,Books,438,Delivered
10949,Jaipur,Bangalore_WH,2025-05-03,2025-05-06,2025-05-26,2058,Train,Pharma,161,Cancelled
10950,Pune,Pune_WH,2025-04-28,2025-05-06,2025-05-06,577,Train,Electronics,446,Pending
10951,Mumbai,Kolkata_WH,2025-04-21,2025-05-03,2025-05-22,1839,Train,Books,350,Cancelled
10952,Ahmedabad,Lucknow_WH,2025-05-04,2025-05-07,2025-05-15,1327,Truck,Furniture,241,Pending
10953,Pune,Pune_WH,2025-05-02,2025-05-13,2025-05-27,2323,Truck,Toys,352,Pending
10954,Lucknow,Mumbai_WH,2025-04-23,2025-04-26,2025-05-29,595,Bike,Pharma,43,Delivered
10955,Lucknow,Jaipur_WH,2025-05-02,2025-05-15,2025-05-17,183,Bike,Pharma,45,Cancelled
10956,Jaipur,Mumbai_WH,2025-04-16,2025-05-15,2025-05-22,1809,Bike,Pharma,362,In Transit
10957,Mumbai,Kolkata_WH,2025-04-23,2025-05-08,2025-05-22,2489,Truck,Furniture,474,Cancelled
10958,Lucknow,Jaipur_WH,2025-05-09,2025-05-12,2025-06-02,1315,Truck,Toys,405,Cancelled
10959,Kolkata,Delhi_WH,2025-04-28,2025-05-14,2025-05-19,652,Truck,Books,159,Delivered
10960,Kolkata,Delhi_WH,2025-04-29,2025-05-19,2025-05-19,1506,Train,Toys,404,Pending
10961,Lucknow,Ahmedabad_WH,2025-04-26,2025-05-14,2025-05-17,1395,Train,Machinery,148,Pending
10962,Lucknow,Chennai_WH,2025-04-22,2025-04-28,2025-05-17,175,Train,Apparel,79,In Transit
10963,Lucknow,Bangalore_WH,2025-04-12,2025-04-17,2025-04-22,821,Air,Apparel,61,Pending
10964,Mumbai,Hyderabad_WH,2025-04-26,2025-04-28,2025-05-24,1683,Train,Toys,303,Delivered
10965,Kolkata,Delhi_WH,2025-04-21,2025-05-17,2025-05-23,1047,Bike,Groceries,101,Delivered
10966,Pune,Hyderabad_WH,2025-04-29,2025-05-08,2025-05-26,721,Air,Furniture,14,Cancelled
10967,Delhi,Hyderabad_WH,2025-04-12,2025-04-13,2025-04-23,1527,Truck,Furniture,371,In Transit
10968,Chennai,Delhi_WH,2025-04-24,2025-05-12,2025-06-01,1313,Train,Apparel,398,Cancelled
10969,Delhi,Ahmedabad_WH,2025-05-02,2025-05-11,2025-05-27,409,Truck,Pharma,9,Delivered
10970,Mumbai,Ahmedabad_WH,2025-05-08,2025-05-16,2025-06-04,1810,Air,Toys,436,Delivered
10971,Bangalore,Ahmedabad_WH,2025-04-16,2025-05-04,2025-05-17,1728,Bike,Toys,433,Cancelled
10972,Delhi,Chennai_WH,2025-04-30,2025-05-09,2025-05-30,1010,Truck,Machinery,415,Delivered
10973,Kolkata,Mumbai_WH,2025-04-23,2025-04-24,2025-05-06,1941,Train,Furniture,335,Pending
10974,Chennai,Hyderabad_WH,2025-04-11,2025-04-13,2025-05-06,1902,Train,Books,237,Pending
10975,Hyderabad,Bangalore_WH,2025-04-28,2025-05-19,2025-05-31,487,Bike,Books,80,Delivered
10976,Pune,Chennai_WH,2025-05-09,2025-05-11,2025-05-11,1832,Train,Books,282,Delivered
10977,Chennai,Pune_WH,2025-05-09,2025-05-09,2025-05-27,872,Ship,Apparel,127,Delivered
10978,Lucknow,Ahmedabad_WH,2025-05-09,2025-05-11,2025-05-21,2337,Train,Toys,386,Pending
10979,Mumbai,Kolkata_WH,2025-04-26,2025-05-19,2025-05-28,1195,Air,Machinery,290,Pending
10980,Bangalore,Bangalore_WH,2025-04-23,2025-05-10,2025-05-11,1090,Ship,Furniture,209,Cancelled
10981,Chennai,Mumbai_WH,2025-04-14,2025-05-13,2025-05-16,614,Ship,Apparel,12,Pending
